Date/Time,Heart Rate Variability (ms),Source
2023-02-06 13:21:11,28.07,Mithat Can’s Apple Watch
2023-02-06 16:37:11,29.4,Mithat Can’s Apple Watch
2023-02-06 21:15:29,32.95,Mithat Can’s Apple Watch
2023-02-07 20:08:22,37.12,Mithat Can’s Apple Watch
2023-02-07 21:04:07,57.99,Mithat Can’s Apple Watch
2023-02-08 00:37:47,74.43,Mithat Can’s Apple Watch
2023-02-08 10:03:04,17.14,Mithat Can’s Apple Watch
2023-02-08 13:57:42,42.09,Mithat Can’s Apple Watch
2023-02-08 16:37:17,63.98,Mithat Can’s Apple Watch
2023-02-08 20:48:51,37.18,Mithat Can’s Apple Watch
2023-02-09 10:20:34,54.84,Mithat Can’s Apple Watch
2023-02-09 12:56:30,46.87,Mithat Can’s Apple Watch
2023-02-09 17:51:11,73.22,Mithat Can’s Apple Watch
2023-02-09 21:14:44,60.68,Mithat Can’s Apple Watch
2023-02-10 13:29:09,36.74,Mithat Can’s Apple Watch
2023-02-10 16:43:11,60.79,Mithat Can’s Apple Watch
2023-02-10 20:58:33,53.54,Mithat Can’s Apple Watch
2023-02-12 14:26:25,20.21,Mithat Can’s Apple Watch
2023-02-12 16:37:23,36.44,Mithat Can’s Apple Watch
2023-02-12 20:37:14,24.83,Mithat Can’s Apple Watch
2023-02-13 00:37:15,45.45,Mithat Can’s Apple Watch
2023-02-13 13:08:16,40.97,Mithat Can’s Apple Watch
2023-02-13 17:21:31,66.54,Mithat Can’s Apple Watch
2023-02-13 21:38:17,26.28,Mithat Can’s Apple Watch
2023-02-14 00:37:16,31.38,Mithat Can’s Apple Watch
2023-02-14 13:49:19,36.53,Mithat Can’s Apple Watch
2023-02-14 16:55:46,86.09,Mithat Can’s Apple Watch
2023-02-14 22:12:59,88.95,Mithat Can’s Apple Watch
2023-02-15 00:39:54,24.62,Mithat Can’s Apple Watch
2023-02-15 16:15:40,25.53,Mithat Can’s Apple Watch
2023-02-15 16:55:39,22.78,Mithat Can’s Apple Watch
2023-02-16 20:51:26,45.07,Mithat Can’s Apple Watch
2023-02-17 00:08:59,60.32,Mithat Can’s Apple Watch
2023-02-20 17:09:21,58.77,Mithat Can’s Apple Watch
2023-02-20 22:23:05,47.26,Mithat Can’s Apple Watch
2023-02-22 17:53:21,47.04,Mithat Can’s Apple Watch
2023-02-22 20:28:07,39.87,Mithat Can’s Apple Watch
2023-02-23 00:39:29,35.71,Mithat Can’s Apple Watch
2023-02-24 11:34:30,37.1,Mithat Can’s Apple Watch
2023-02-24 13:19:05,44.9,Mithat Can’s Apple Watch
2023-02-24 17:26:16,48.43,Mithat Can’s Apple Watch
2023-02-26 15:52:07,24.85,Mithat Can’s Apple Watch
2023-02-26 17:25:58,39.42,Mithat Can’s Apple Watch
2023-02-27 12:18:25,39.51,Mithat Can’s Apple Watch
2023-02-27 13:35:48,24.14,Mithat Can’s Apple Watch
2023-02-27 17:15:28,51.21,Mithat Can’s Apple Watch
2023-02-27 20:57:52,35.11,Mithat Can’s Apple Watch
2023-02-28 10:09:21,33.57,Mithat Can’s Apple Watch
2023-02-28 13:30:10,36.47,Mithat Can’s Apple Watch
2023-02-28 20:58:28,31.6,Mithat Can’s Apple Watch
2023-03-01 19:22:28,27.99,Mithat Can’s Apple Watch
2023-03-02 01:28:56,14.35,Mithat Can’s Apple Watch
2023-03-02 13:20:16,26.56,Mithat Can’s Apple Watch
2023-03-02 21:00:50,35.44,Mithat Can’s Apple Watch
2023-03-05 16:18:08,29.44,Mithat Can’s Apple Watch
2023-03-05 17:06:11,62.69,Mithat Can’s Apple Watch
2023-03-05 20:58:51,44.88,Mithat Can’s Apple Watch
2023-03-06 01:26:39,35.98,Mithat Can’s Apple Watch
2023-03-06 13:53:13,16,Mithat Can’s Apple Watch
2023-03-06 16:57:50,47.27,Mithat Can’s Apple Watch
2023-03-06 21:22:35,71.53,Mithat Can’s Apple Watch
2023-03-08 17:48:03,33.99,Mithat Can’s Apple Watch
2023-03-08 20:57:35,38.48,Mithat Can’s Apple Watch
2023-03-09 17:27:40,64.74,Mithat Can’s Apple Watch
2023-03-09 22:11:39,14.76,Mithat Can’s Apple Watch
2023-03-10 01:38:58,31.08,Mithat Can’s Apple Watch
2023-03-10 18:04:06,27.86,Mithat Can’s Apple Watch
2023-03-10 21:27:05,46.53,Mithat Can’s Apple Watch
2023-03-11 01:01:18,32.67,Mithat Can’s Apple Watch
2023-03-13 13:05:31,45.02,Mithat Can’s Apple Watch
2023-03-13 17:31:22,69.8,Mithat Can’s Apple Watch
2023-03-13 23:45:27,23.02,Mithat Can’s Apple Watch
2023-03-15 16:05:57,50.38,Mithat Can’s Apple Watch
2023-03-15 17:08:01,34.5,Mithat Can’s Apple Watch
2023-03-15 21:11:46,50,Mithat Can’s Apple Watch
2023-03-16 19:22:42,42.37,Mithat Can’s Apple Watch
2023-03-16 21:09:54,55.88,Mithat Can’s Apple Watch
2023-03-17 00:57:32,33.65,Mithat Can’s Apple Watch
2023-03-17 22:15:11,40,Mithat Can’s Apple Watch
2023-03-23 14:03:16,21.51,Mithat Can’s Apple Watch
2023-03-27 18:21:56,21.94,Mithat Can’s Apple Watch
2023-03-27 22:09:59,30.19,Mithat Can’s Apple Watch
2023-03-28 17:17:07,29.92,Mithat Can’s Apple Watch
2023-03-28 21:30:01,44.83,Mithat Can’s Apple Watch
2023-03-30 21:52:10,8.09,Mithat Can’s Apple Watch
2023-03-31 11:58:20,41.73,Mithat Can’s Apple Watch
2023-03-31 13:02:09,32.9,Mithat Can’s Apple Watch
2023-03-31 21:17:27,21.9,Mithat Can’s Apple Watch
2023-04-01 17:20:05,26.94,Mithat Can’s Apple Watch
2023-04-01 21:08:23,28.03,Mithat Can’s Apple Watch
2023-04-02 21:12:26,38.21,Mithat Can’s Apple Watch
2023-04-03 14:42:18,83.5,Mithat Can’s Apple Watch
2023-04-03 17:25:20,16.05,Mithat Can’s Apple Watch
2023-04-04 12:51:58,41.41,Mithat Can’s Apple Watch
2023-04-04 13:31:12,53.84,Mithat Can’s Apple Watch
2023-04-04 18:19:33,55.51,Mithat Can’s Apple Watch
2023-04-04 21:02:09,38.85,Mithat Can’s Apple Watch
2023-04-05 17:56:07,57.84,Mithat Can’s Apple Watch
2023-04-06 15:40:57,35.46,Mithat Can’s Apple Watch
2023-04-06 21:11:31,24.96,Mithat Can’s Apple Watch
2023-04-07 01:05:58,41.52,Mithat Can’s Apple Watch
2023-04-07 15:36:37,46.96,Mithat Can’s Apple Watch
2023-04-07 18:30:38,35.88,Mithat Can’s Apple Watch
2023-04-07 21:59:03,53.4,Mithat Can’s Apple Watch
2023-04-08 08:49:59,19.16,Mithat Can’s Apple Watch
2023-04-08 09:17:00,40.52,Mithat Can’s Apple Watch
2023-04-08 13:18:40,42.25,Mithat Can’s Apple Watch
2023-04-08 17:03:10,69.47,Mithat Can’s Apple Watch
2023-04-08 21:02:48,91.9,Mithat Can’s Apple Watch
2023-04-11 14:57:36,30.48,Mithat Can’s Apple Watch
2023-04-11 17:33:11,31.16,Mithat Can’s Apple Watch
2023-04-11 21:04:01,47,Mithat Can’s Apple Watch
2023-04-12 17:04:28,28.22,Mithat Can’s Apple Watch
2023-04-12 22:56:11,31.91,Mithat Can’s Apple Watch
2023-04-13 15:20:11,30.39,Mithat Can’s Apple Watch
2023-04-16 17:18:21,53.65,Mithat Can’s Apple Watch
2023-04-17 16:20:44,26.95,Mithat Can’s Apple Watch
2023-04-17 21:01:04,43.4,Mithat Can’s Apple Watch
2023-04-17 21:16:53,41.07,Mithat Can’s Apple Watch
2023-04-18 01:03:08,12.67,Mithat Can’s Apple Watch
2023-04-18 18:55:42,39.17,Mithat Can’s Apple Watch
2023-04-18 21:08:33,47.16,Mithat Can’s Apple Watch
2023-04-19 15:31:59,42.41,Mithat Can’s Apple Watch
2023-04-19 17:49:48,40.16,Mithat Can’s Apple Watch
2023-04-19 21:05:42,36.96,Mithat Can’s Apple Watch
2023-04-20 23:14:49,17.3,Mithat Can’s Apple Watch
2023-04-21 10:22:12,58.64,Mithat Can’s Apple Watch
2023-04-21 13:06:27,52.19,Mithat Can’s Apple Watch
2023-04-21 17:11:27,42.07,Mithat Can’s Apple Watch
2023-04-21 21:02:10,77.76,Mithat Can’s Apple Watch
2023-04-22 14:19:53,26.47,Mithat Can’s Apple Watch
2023-04-22 17:37:48,21.08,Mithat Can’s Apple Watch
2023-04-22 21:02:39,72.53,Mithat Can’s Apple Watch
2023-04-23 15:12:48,31.49,Mithat Can’s Apple Watch
2023-04-23 17:16:35,19.31,Mithat Can’s Apple Watch
2023-04-23 22:11:25,53.96,Mithat Can’s Apple Watch
2023-04-24 13:35:03,32.82,Mithat Can’s Apple Watch
2023-04-24 17:07:23,60.24,Mithat Can’s Apple Watch
2023-04-24 21:09:51,40.2,Mithat Can’s Apple Watch
2023-04-25 01:25:10,57.67,Mithat Can’s Apple Watch
2023-04-25 10:39:26,55.82,Mithat Can’s Apple Watch
2023-04-25 13:02:11,75.86,Mithat Can’s Apple Watch
2023-04-25 17:02:07,48.5,Mithat Can’s Apple Watch
2023-04-26 14:21:42,21.51,Mithat Can’s Apple Watch
2023-04-26 17:35:24,24.63,Mithat Can’s Apple Watch
2023-04-26 21:09:59,30.07,Mithat Can’s Apple Watch
2023-04-27 07:04:29,28.65,Mithat Can’s Apple Watch
2023-04-27 09:02:33,20.92,Mithat Can’s Apple Watch
2023-04-27 13:03:33,48.72,Mithat Can’s Apple Watch
2023-04-27 18:59:01,41.24,Mithat Can’s Apple Watch
2023-04-27 21:19:42,35.16,Mithat Can’s Apple Watch
2023-04-28 10:51:21,13.85,Mithat Can’s Apple Watch
2023-04-28 13:09:58,42.68,Mithat Can’s Apple Watch
2023-04-28 18:20:20,32.49,Mithat Can’s Apple Watch
2023-04-29 10:31:59,21.81,Mithat Can’s Apple Watch
2023-04-29 10:33:04,20.47,Mithat Can’s Apple Watch
2023-04-29 18:02:25,55.5,Mithat Can’s Apple Watch
2023-04-29 18:04:35,39.52,Mithat Can’s Apple Watch
2023-04-29 21:26:28,51.92,Mithat Can’s Apple Watch
2023-04-30 01:05:28,50.56,Mithat Can’s Apple Watch
2023-04-30 10:31:19,32.96,Mithat Can’s Apple Watch
2023-04-30 14:06:21,28.29,Mithat Can’s Apple Watch
2023-04-30 19:47:17,30.96,Mithat Can’s Apple Watch
2023-05-01 00:36:26,109.35,Mithat Can’s Apple Watch
2023-05-01 01:59:08,74.82,Mithat Can’s Apple Watch
2023-05-01 12:43:11,16.94,Mithat Can’s Apple Watch
2023-05-01 15:37:25,76.8,Mithat Can’s Apple Watch
2023-05-01 17:49:44,23.85,Mithat Can’s Apple Watch
2023-05-01 21:14:48,35.65,Mithat Can’s Apple Watch
2023-05-02 12:18:13,26.17,Mithat Can’s Apple Watch
2023-05-02 13:14:19,52.33,Mithat Can’s Apple Watch
2023-05-02 19:29:59,25.79,Mithat Can’s Apple Watch
2023-05-02 21:02:31,60.68,Mithat Can’s Apple Watch
2023-05-03 15:20:55,35.53,Mithat Can’s Apple Watch
2023-05-03 17:05:52,32.58,Mithat Can’s Apple Watch
2023-05-03 21:40:56,62.92,Mithat Can’s Apple Watch
2023-05-04 16:19:06,43.49,Mithat Can’s Apple Watch
2023-05-04 17:06:25,23.47,Mithat Can’s Apple Watch
2023-05-04 21:13:42,32.68,Mithat Can’s Apple Watch
2023-05-05 10:09:44,44.33,Mithat Can’s Apple Watch
2023-05-05 13:11:50,77.39,Mithat Can’s Apple Watch
2023-05-05 17:05:54,63.34,Mithat Can’s Apple Watch
2023-05-05 21:02:21,25.35,Mithat Can’s Apple Watch
2023-05-06 12:34:39,27.64,Mithat Can’s Apple Watch
2023-05-06 13:02:27,46.77,Mithat Can’s Apple Watch
2023-05-06 18:13:13,32.09,Mithat Can’s Apple Watch
2023-05-06 21:19:05,76.14,Mithat Can’s Apple Watch
2023-05-08 13:26:21,20.25,Mithat Can’s Apple Watch
2023-05-08 22:22:19,39.56,Mithat Can’s Apple Watch
2023-05-08 23:39:12,40.36,Mithat Can’s Apple Watch
2023-05-09 12:44:22,27.82,Mithat Can’s Apple Watch
2023-05-09 13:02:12,58,Mithat Can’s Apple Watch
2023-05-09 17:26:06,35.6,Mithat Can’s Apple Watch
2023-05-09 23:25:09,39.13,Mithat Can’s Apple Watch
2023-05-10 13:27:08,29.37,Mithat Can’s Apple Watch
2023-05-10 17:22:00,42.32,Mithat Can’s Apple Watch
2023-05-10 21:17:53,40.49,Mithat Can’s Apple Watch
2023-05-11 12:05:49,34.18,Mithat Can’s Apple Watch
2023-05-11 13:02:08,65.69,Mithat Can’s Apple Watch
2023-05-11 17:33:11,23.19,Mithat Can’s Apple Watch
2023-05-11 21:02:07,26.93,Mithat Can’s Apple Watch
2023-05-13 12:48:22,44.44,Mithat Can’s Apple Watch
2023-05-13 12:49:27,43.53,Mithat Can’s Apple Watch
2023-05-13 13:12:17,50.8,Mithat Can’s Apple Watch
2023-05-13 17:40:42,41.86,Mithat Can’s Apple Watch
2023-05-13 21:03:22,37.92,Mithat Can’s Apple Watch
2023-05-14 16:50:56,16.04,Mithat Can’s Apple Watch
2023-05-14 17:22:50,24.88,Mithat Can’s Apple Watch
2023-05-14 21:02:09,36.82,Mithat Can’s Apple Watch
2023-05-15 12:40:16,55.03,Mithat Can’s Apple Watch
2023-05-15 13:04:44,87.38,Mithat Can’s Apple Watch
2023-05-15 17:02:12,32.38,Mithat Can’s Apple Watch
2023-05-16 23:11:23,22.01,Mithat Can’s Apple Watch
2023-05-17 12:12:06,41.18,Mithat Can’s Apple Watch
2023-05-17 14:15:22,39.44,Mithat Can’s Apple Watch
2023-05-17 17:10:42,103.02,Mithat Can’s Apple Watch
2023-05-17 21:02:07,49.47,Mithat Can’s Apple Watch
2023-05-18 12:11:59,66.13,Mithat Can’s Apple Watch
2023-05-18 13:05:11,32.89,Mithat Can’s Apple Watch
2023-05-18 17:02:59,59.08,Mithat Can’s Apple Watch
2023-05-18 21:03:13,39.26,Mithat Can’s Apple Watch
2023-05-19 10:03:30,34.67,Mithat Can’s Apple Watch
2023-05-19 13:04:41,54.48,Mithat Can’s Apple Watch
2023-05-19 17:36:32,37.12,Mithat Can’s Apple Watch
2023-05-19 21:39:09,27.71,Mithat Can’s Apple Watch
2023-05-20 17:20:26,52.5,Mithat Can’s Apple Watch
2023-05-20 21:02:11,31.96,Mithat Can’s Apple Watch
2023-05-21 18:53:22,72.75,Mithat Can’s Apple Watch
2023-05-21 22:11:54,59.85,Mithat Can’s Apple Watch
2023-05-22 15:20:54,42.83,Mithat Can’s Apple Watch
2023-05-22 17:50:27,28.55,Mithat Can’s Apple Watch
2023-05-22 21:07:31,42.15,Mithat Can’s Apple Watch
2023-05-23 01:02:59,92.4,Mithat Can’s Apple Watch
2023-05-23 12:45:20,47.38,Mithat Can’s Apple Watch
2023-05-23 13:03:08,30.16,Mithat Can’s Apple Watch
2023-05-23 17:25:57,55.21,Mithat Can’s Apple Watch
2023-05-23 22:21:59,91.9,Mithat Can’s Apple Watch
2023-05-24 01:02:08,45.9,Mithat Can’s Apple Watch
2023-05-24 12:09:43,53.58,Mithat Can’s Apple Watch
2023-05-24 13:03:25,43.57,Mithat Can’s Apple Watch
2023-05-24 17:02:24,60.11,Mithat Can’s Apple Watch
2023-05-24 21:16:38,39.45,Mithat Can’s Apple Watch
2023-05-25 13:26:37,68.64,Mithat Can’s Apple Watch
2023-05-25 18:27:49,36.32,Mithat Can’s Apple Watch
2023-05-25 22:09:54,31.17,Mithat Can’s Apple Watch
2023-05-29 12:40:12,63.17,Mithat Can’s Apple Watch
2023-05-29 16:28:16,21.27,Mithat Can’s Apple Watch
2023-05-29 17:18:42,28.28,Mithat Can’s Apple Watch
2023-05-29 21:04:17,43.78,Mithat Can’s Apple Watch
2023-05-30 12:46:07,133,Mithat Can’s Apple Watch
2023-05-30 13:14:11,48.33,Mithat Can’s Apple Watch
2023-05-30 17:02:35,41.31,Mithat Can’s Apple Watch
2023-05-30 21:02:31,52.1,Mithat Can’s Apple Watch
2023-05-31 13:25:57,39.94,Mithat Can’s Apple Watch
2023-05-31 17:03:22,30.47,Mithat Can’s Apple Watch
2023-05-31 21:21:31,19.7,Mithat Can’s Apple Watch
2023-06-01 01:02:54,60.54,Mithat Can’s Apple Watch
2023-06-01 15:49:03,39.15,Mithat Can’s Apple Watch
2023-06-01 17:02:04,37.79,Mithat Can’s Apple Watch
2023-06-01 19:49:24,21.27,Mithat Can’s Apple Watch
2023-06-01 23:42:53,20.4,Mithat Can’s Apple Watch
2023-06-02 12:36:55,79.08,Mithat Can’s Apple Watch
2023-06-02 15:53:00,50.85,Mithat Can’s Apple Watch
2023-06-02 21:37:57,53.29,Mithat Can’s Apple Watch
2023-06-03 13:27:17,27.01,Mithat Can’s Apple Watch
2023-06-03 15:41:08,45.54,Mithat Can’s Apple Watch
2023-06-03 19:43:50,71.54,Mithat Can’s Apple Watch
2023-06-03 23:38:29,46.56,Mithat Can’s Apple Watch
2023-06-05 13:40:27,36.47,Mithat Can’s Apple Watch
2023-06-05 15:40:47,56.14,Mithat Can’s Apple Watch
2023-06-05 21:57:58,44.73,Mithat Can’s Apple Watch
2023-06-05 23:38:17,30.83,Mithat Can’s Apple Watch
2023-06-06 23:11:23,24.41,Mithat Can’s Apple Watch
2023-06-06 23:43:05,14.6,Mithat Can’s Apple Watch
2023-06-07 15:01:30,48.69,Mithat Can’s Apple Watch
2023-06-07 16:00:47,34.92,Mithat Can’s Apple Watch
2023-06-08 14:02:26,30.25,Mithat Can’s Apple Watch
2023-06-08 16:48:39,21.95,Mithat Can’s Apple Watch
2023-06-08 21:16:04,45.64,Mithat Can’s Apple Watch
2023-06-09 00:21:08,22.36,Mithat Can’s Apple Watch
2023-06-09 14:04:25,72.16,Mithat Can’s Apple Watch
2023-06-09 15:41:39,33.33,Mithat Can’s Apple Watch
2023-06-09 19:42:15,66.91,Mithat Can’s Apple Watch
2023-06-10 03:06:41,51.17,Mithat Can’s Apple Watch
2023-06-10 17:14:17,38.41,Mithat Can’s Apple Watch
2023-06-10 21:49:59,14.46,Mithat Can’s Apple Watch
2023-06-11 00:49:33,38.12,Mithat Can’s Apple Watch
2023-06-11 14:40:34,38.27,Mithat Can’s Apple Watch
2023-06-11 16:31:48,32.39,Mithat Can’s Apple Watch
2023-06-11 20:01:11,56.84,Mithat Can’s Apple Watch
2023-06-12 16:41:44,50.78,Mithat Can’s Apple Watch
2023-06-12 23:35:05,15.76,Mithat Can’s Apple Watch
2023-06-12 23:42:13,13.89,Mithat Can’s Apple Watch
2023-06-14 09:06:23,80.88,Mithat Can’s Apple Watch
2023-06-14 11:39:40,60.9,Mithat Can’s Apple Watch
2023-06-14 15:45:35,64.03,Mithat Can’s Apple Watch
2023-06-14 19:38:47,37.51,Mithat Can’s Apple Watch
2023-06-15 15:50:58,48.41,Mithat Can’s Apple Watch
2023-06-15 19:38:21,32.05,Mithat Can’s Apple Watch
2023-06-16 17:12:08,48.41,Mithat Can’s Apple Watch
2023-06-16 19:38:14,43.92,Mithat Can’s Apple Watch
2023-06-17 00:13:16,40.27,Mithat Can’s Apple Watch
2023-06-17 12:23:29,108.74,Mithat Can’s Apple Watch
2023-06-17 18:15:28,33.44,Mithat Can’s Apple Watch
2023-06-17 20:29:39,38.19,Mithat Can’s Apple Watch
2023-06-18 00:16:58,48.94,Mithat Can’s Apple Watch
2023-06-19 17:16:22,35.98,Mithat Can’s Apple Watch
2023-06-19 21:07:15,47.04,Mithat Can’s Apple Watch
2023-06-20 01:18:00,35.95,Mithat Can’s Apple Watch
2023-06-20 15:22:42,50.46,Mithat Can’s Apple Watch
2023-06-20 16:33:20,54.93,Mithat Can’s Apple Watch
2023-06-20 19:39:07,92.06,Mithat Can’s Apple Watch
2023-06-22 10:57:56,89.85,Mithat Can’s Apple Watch
2023-06-22 11:38:21,47.61,Mithat Can’s Apple Watch
2023-06-22 16:00:22,36.08,Mithat Can’s Apple Watch
2023-06-22 19:50:45,40.61,Mithat Can’s Apple Watch
2023-06-23 14:16:12,30.28,Mithat Can’s Apple Watch
2023-06-23 17:28:43,60.46,Mithat Can’s Apple Watch
2023-06-23 19:40:57,55.45,Mithat Can’s Apple Watch
2023-06-24 00:46:25,34.47,Mithat Can’s Apple Watch
2023-06-24 14:24:10,24.26,Mithat Can’s Apple Watch
2023-06-24 16:01:41,56.03,Mithat Can’s Apple Watch
2023-06-24 20:10:52,41.61,Mithat Can’s Apple Watch
2023-06-24 23:43:34,22.53,Mithat Can’s Apple Watch
2023-06-25 11:49:21,41.97,Mithat Can’s Apple Watch
2023-06-25 19:23:32,39.32,Mithat Can’s Apple Watch
2023-06-25 19:49:55,14.95,Mithat Can’s Apple Watch
2023-06-26 00:14:16,17.33,Mithat Can’s Apple Watch
2023-06-26 10:40:15,37.01,Mithat Can’s Apple Watch
2023-06-26 11:40:31,17.66,Mithat Can’s Apple Watch
2023-06-26 15:48:17,51.37,Mithat Can’s Apple Watch
2023-06-26 20:26:05,45.75,Mithat Can’s Apple Watch
2023-06-27 00:38:17,35.31,Mithat Can’s Apple Watch
2023-06-27 14:44:46,38.58,Mithat Can’s Apple Watch
2023-06-27 15:44:43,58.29,Mithat Can’s Apple Watch
2023-06-27 21:14:14,31,Mithat Can’s Apple Watch
2023-06-28 00:45:26,54.68,Mithat Can’s Apple Watch
2023-06-28 14:10:32,55.89,Mithat Can’s Apple Watch
2023-06-28 16:23:15,38.69,Mithat Can’s Apple Watch
2023-06-28 19:41:40,53.36,Mithat Can’s Apple Watch
2023-06-29 20:10:34,36.9,Mithat Can’s Apple Watch
2023-06-29 23:38:14,55.72,Mithat Can’s Apple Watch
2023-06-30 13:44:16,20.56,Mithat Can’s Apple Watch
2023-06-30 16:33:18,36.54,Mithat Can’s Apple Watch
2023-07-01 19:34:01,51.87,Mithat Can’s Apple Watch
2023-07-01 20:57:15,30.89,Mithat Can’s Apple Watch
2023-07-02 21:10:34,45.79,Mithat Can’s Apple Watch
2023-07-03 00:00:24,37.41,Mithat Can’s Apple Watch
2023-07-03 19:57:56,47.24,Mithat Can’s Apple Watch
2023-07-03 23:53:38,32.01,Mithat Can’s Apple Watch
2023-07-04 14:45:58,40.99,Mithat Can’s Apple Watch
2023-07-04 15:38:17,32.64,Mithat Can’s Apple Watch
2023-07-04 20:10:06,26.4,Mithat Can’s Apple Watch
2023-07-05 00:05:57,63.19,Mithat Can’s Apple Watch
2023-07-05 14:24:07,20.37,Mithat Can’s Apple Watch
2023-07-05 15:58:07,39.08,Mithat Can’s Apple Watch
2023-07-05 19:38:52,35.44,Mithat Can’s Apple Watch
2023-07-05 23:45:39,25.07,Mithat Can’s Apple Watch
2023-07-07 16:57:29,25.79,Mithat Can’s Apple Watch
2023-07-07 21:35:55,18.8,Mithat Can’s Apple Watch
2023-07-08 01:17:39,53.48,Mithat Can’s Apple Watch
2023-07-08 10:11:04,38.05,Mithat Can’s Apple Watch
2023-07-08 12:13:39,52.87,Mithat Can’s Apple Watch
2023-07-08 16:53:22,14.33,Mithat Can’s Apple Watch
2023-07-09 01:06:18,28.99,Mithat Can’s Apple Watch
2023-07-09 08:23:07,118.5,Mithat Can’s Apple Watch
2023-07-09 11:49:14,33.13,Mithat Can’s Apple Watch
2023-07-09 17:47:00,45.91,Mithat Can’s Apple Watch
2023-07-09 21:00:11,30.99,Mithat Can’s Apple Watch
2023-07-10 00:00:37,42.01,Mithat Can’s Apple Watch
2023-07-10 08:08:53,36.1,Mithat Can’s Apple Watch
2023-07-10 13:51:40,39.6,Mithat Can’s Apple Watch
2023-07-10 15:46:15,68.03,Mithat Can’s Apple Watch
2023-07-10 22:12:24,16.75,Mithat Can’s Apple Watch
2023-07-11 00:05:56,35.53,Mithat Can’s Apple Watch
2023-07-11 21:10:50,38.64,Mithat Can’s Apple Watch
2023-07-12 21:18:39,51.19,Mithat Can’s Apple Watch
2023-07-12 23:41:12,24.79,Mithat Can’s Apple Watch
2023-07-13 19:20:36,33.31,Mithat Can’s Apple Watch
2023-07-13 19:50:56,29.47,Mithat Can’s Apple Watch
2023-07-14 21:28:07,32.1,Mithat Can’s Apple Watch
2023-07-14 21:31:21,27.96,Mithat Can’s Apple Watch
2023-07-14 23:55:58,27.6,Mithat Can’s Apple Watch
2023-07-17 15:28:35,63.86,Mithat Can’s Apple Watch
2023-07-17 15:39:03,37.25,Mithat Can’s Apple Watch
2023-07-17 21:36:05,24.91,Mithat Can’s Apple Watch
2023-07-17 23:39:50,40.87,Mithat Can’s Apple Watch
2023-07-18 19:25:03,17.11,Mithat Can’s Apple Watch
2023-07-18 19:38:33,16.76,Mithat Can’s Apple Watch
2023-07-19 10:28:03,29.32,Mithat Can’s Apple Watch
2023-07-19 12:09:04,59.79,Mithat Can’s Apple Watch
2023-07-19 16:28:13,50.28,Mithat Can’s Apple Watch
2023-07-19 22:46:27,40.94,Mithat Can’s Apple Watch
2023-07-19 23:39:18,53.8,Mithat Can’s Apple Watch
2023-07-20 19:49:23,44.13,Mithat Can’s Apple Watch
2023-07-22 08:03:34,31.58,Mithat Can’s Apple Watch
2023-07-22 11:39:12,82.77,Mithat Can’s Apple Watch
2023-07-22 19:45:41,37.53,Mithat Can’s Apple Watch
2023-07-23 12:30:36,42.75,Mithat Can’s Apple Watch
2023-07-24 17:58:37,68.74,Mithat Can’s Apple Watch
2023-07-24 18:37:45,33.39,Mithat Can’s Apple Watch
2023-07-25 09:44:20,66.07,Mithat Can’s Apple Watch
2023-07-25 11:02:18,44.49,Mithat Can’s Apple Watch
2023-07-25 15:19:12,21.03,Mithat Can’s Apple Watch
2023-07-25 18:33:15,84.58,Mithat Can’s Apple Watch
2023-07-25 23:08:30,45.51,Mithat Can’s Apple Watch
2023-07-26 17:13:35,41.08,Mithat Can’s Apple Watch
2023-07-26 18:30:32,14.7,Mithat Can’s Apple Watch
2023-07-27 12:19:08,23.47,Mithat Can’s Apple Watch
2023-07-27 14:52:43,43.54,Mithat Can’s Apple Watch
2023-07-27 18:30:18,21.66,Mithat Can’s Apple Watch
2023-07-27 23:07:32,74.94,Mithat Can’s Apple Watch
2023-07-29 08:19:01,36.93,Mithat Can’s Apple Watch
2023-07-29 10:53:04,56.95,Mithat Can’s Apple Watch
2023-07-29 14:29:46,22.92,Mithat Can’s Apple Watch
2023-07-29 21:27:16,24.39,Mithat Can’s Apple Watch
2023-07-30 17:35:18,53.73,Mithat Can’s Apple Watch
2023-07-30 18:01:26,28.34,Mithat Can’s Apple Watch
2023-07-30 22:01:24,36.6,Mithat Can’s Apple Watch
2023-07-31 18:34:46,40.26,Mithat Can’s Apple Watch
2023-08-02 15:43:05,20.82,Mithat Can’s Apple Watch
2023-08-02 18:01:21,28.32,Mithat Can’s Apple Watch
2023-08-03 17:44:30,34.06,Mithat Can’s Apple Watch
2023-08-03 18:20:29,40.98,Mithat Can’s Apple Watch
2023-08-04 05:38:41,25.38,Mithat Can’s Apple Watch
2023-08-04 06:04:10,32.3,Mithat Can’s Apple Watch
2023-08-04 10:01:23,62.94,Mithat Can’s Apple Watch
2023-08-04 17:59:57,49.88,Mithat Can’s Apple Watch
2023-08-04 18:53:22,56.47,Mithat Can’s Apple Watch
2023-08-04 22:23:18,47.9,Mithat Can’s Apple Watch
2023-08-05 15:09:16,47.69,Mithat Can’s Apple Watch
2023-08-05 22:40:50,70.56,Mithat Can’s Apple Watch
2023-08-06 04:22:10,52.96,Mithat Can’s Apple Watch
2023-08-06 06:09:10,28.18,Mithat Can’s Apple Watch
2023-08-06 20:20:33,41.91,Mithat Can’s Apple Watch
2023-08-06 23:29:29,83.27,Mithat Can’s Apple Watch
2023-08-07 19:52:03,59.69,Mithat Can’s Apple Watch
